Ciudad,Distrito,Tienda,Categoría,Socket,Generación,Capacidad,Título,Stock,Precio,URL
Lima,Jesús María,CyC,Case,-,All,-,CASE LIAN LI LANCOOL 205 BLACK VIDRIO TEMPLADO SIN FUENTE USB 3.0,10,334.64,https://cyccomputer.pe/case-sin-fuente/16193-case-lian-li-lancool-205-black-vidrio-templado-sin-fuente-usb-30.html
Lima,Jesús María,CyC,Case,-,All,-,CASE MSI MPG GUNGNIR 100D SIN FUENTE VIDRIO TEMPLADO USB 3.0 ,10,327.12,https://cyccomputer.pe/case-sin-fuente/13863-case-msi-mpg-gungnir-100d-sin-fuente-vidrio-templado-usb-30-pnmsi-mpg-gungnir-100d.html
Lima,Jesús María,CyC,Case,-,All,-,CASE THERMALTAKE H550 TG BLACK ARGB SIN FUENTE VIDRIO TEMPLADO USB 3.0/USB 2.0 ,10,402.32,https://cyccomputer.pe/case-sin-fuente/20149-case-thermaltake-h550-tg-black-argb-sin-fuente-vidrio-templado-usb-30usb-20-pnca-1p4-00m1wn-00.html
Lima,Jesús María,CyC,Case,-,All,-,CASE THERMALTAKE VERSA H18 SIN FUENTE VENTANA ACRILICA USB 3.0/USB 2.0 ,10,210.56,https://cyccomputer.pe/case-sin-fuente/18658-case-thermaltake-versa-h18-sin-fuente-ventana-acrilica-usb-30usb-20-pnca-1j4-00s1wn-01.html
Lima,Jesús María,CyC,Case,-,All,-,CASE LIAN LI LANCOOL 215 ARGB SIN FUENTE VIDRIO TEMPLADO USB 3.0,10,413.6,https://cyccomputer.pe/case-sin-fuente/17180-case-lian-li-lancool-215-argb-sin-fuente-vidrio-templado-usb-30.html
Lima,Jesús María,CyC,Case,-,All,-,CASE GAMER STORM MACUBE 310 BK SIN FUENTE VIDRIO TEMPLADO USB 3.0 ,10,329.0,https://cyccomputer.pe/case-sin-fuente/15773-case-gamer-storm-macube-310-bk-sin-fuente-vidrio-templado-usb-30-pngs-atx-macube310-bkg0p.html
Lima,Jesús María,CyC,Case,-,All,-,CASE AEROCOOL ATOMIC G-BK-V2 ARGB BLACK SIN FUENTE VIDRIO TEMPLADO USB 3.0 ,9,244.4,https://cyccomputer.pe/case-sin-fuente/20102-case-aerocool-atomic-g-bk-v2-argb-black-sin-fuente-vidrio-templado-usb-30-pn4710562757545.html
Lima,Jesús María,CyC,Case,-,All,-,CASE GAMER STORM MACUBE 310 WHITE S/FUENTE VIDRIO TEMPLADO USB 3.0 ,9,338.4,https://cyccomputer.pe/case-sin-fuente/15774-case-gamer-storm-macube-310-wh-sin-fuente-vidrio-templado-usb-30-pngs-atx-macube310-whg0p.html
Lima,Jesús María,CyC,Case,-,All,-,CASE THERMALTAKE S300 TG WHITE SIN FUENTE VIDRIO TEMPLADO USB 3.0/USB 2.0 ,8,334.64,https://cyccomputer.pe/case-sin-fuente/20286-case-thermaltake-s300-tg-white-sin-fuente-vidrio-templado-usb-30usb-20-pnca-1p5-00m6wn-00.html
Lima,Jesús María,CyC,Case,-,All,-,CASE BITFENIX DAWN RGB SIN FUENTE VIDRIO TEMPLADO USB 3.1/USB 3.0 ,8,423.0,https://cyccomputer.pe/case-sin-fuente/19836-case-bitfenix-dawn-rgb-sin-fuente-vidrio-templado-usb-31usb-30-pnbfc-daw-500-kkgsk-rp.html
Lima,Jesús María,CyC,Case,-,All,-,CASE COUGAR DARKBLANDER-S ARGB SIN FUENTE VIDRIO TEMPLADO USB 3.0 ,8,545.2,https://cyccomputer.pe/case-sin-fuente/16412-case-cougar-darkblander-s-argb-sin-fuente-vidrio-templado-usb-30-pn3858m300001.html
Lima,Jesús María,CyC,Case,-,All,-,CASE LIAN LI LANCOOL 205 WHITE VIDRIO TEMPLADO SIN FUENTE USB 3.0,8,351.56,https://cyccomputer.pe/case-sin-fuente/16194-case-lian-li-lancool-205-white-vidrio-templado-sin-fuente-usb-30.html
Lima,Jesús María,CyC,Case,-,All,-,CASE MSI MPG SEKIRA 500G BLACK SIN FUENTE VIDRIO TEMPLADO USB 3.2 ,8,827.2,https://cyccomputer.pe/case-sin-fuente/14490-case-msi-mpg-sekira-500g-black-sin-fuente-vidrio-templado-usb-32-pnmsi-sekira-500g.html
Lima,Jesús María,CyC,Case,-,All,-,CASE AORUS C300 BLACK RGB SIN FUENTE VIDRIO TEMPLADO USB 3.1/USB 3.0 ,7,599.72,https://cyccomputer.pe/case-sin-fuente/21358-case-aorus-c300-black-rgb-sin-fuente-vidrio-templado-usb-31usb-30-pn9bac300g-00-10.html
Lima,Jesús María,CyC,Case,-,All,-,CASE COUGAR MX410-G RGB SIN FUENTE VIDRIO TEMPLADO USB 3.0/USB 2.0 ,7,257.56,https://cyccomputer.pe/case-sin-fuente/21291-case-cougar-mx410-g-rgb-sin-fuente-vidrio-templado-usb-30usb-20-pn385vm600001.html
Lima,Jesús María,CyC,Case,-,All,-,CASE ANTRYX RX 460 WHITE ARGB SIN FUENTE VIDRIO TEMPLADO USB 3.0/USB 2.0 ,7,244.4,https://cyccomputer.pe/case-sin-fuente/17512-case-antryx-rx-460-white-argb-sin-fuente-vidrio-templado-usb-30usb-20-pnac-rx460w.html
Lima,Jesús María,CyC,Case,-,All,-,CASE BE QUIET! PURE BASE 500DX WHITE SIN FUENTE VIDRIO TEMPLADO USB 3.2 ,7,413.6,https://cyccomputer.pe/case-sin-fuente/17357-case-be-quiet-pure-base-500dx-white-sin-fuente-vidrio-templado-usb-32-pnbgw38.html
Lima,Jesús María,CyC,Case,-,All,-,CASE COOLER MASTER MASTERBOX MB320L ARGB SIN FUENTE VIDRIO TEMPLADO USB 3.2 ,7,323.36,https://cyccomputer.pe/case-sin-fuente/17232-case-cooler-master-masterbox-mb320l-argb-sin-fuente-vidrio-templado-usb-32-pnmcb-b320l-kgnn-s02.html
Lima,Jesús María,CyC,Case,-,All,-,CASE LIAN LI LANCOOL II-W WHITE ARGB SIN FUENTE VIDRIO TEMPLADO USB 3.0 ,7,477.52,https://cyccomputer.pe/case-sin-fuente/17181-case-lian-li-lancool-ii-w-white-argb-sin-fuente-vidrio-templado-usb-30-png99lan2w-00.html
Lima,Jesús María,CyC,Case,-,All,-,CASE COOLER MASTER MASTERBOX MB311L ARGB SIN FUENTE VIDRIO TEMPLADO BLACK USB 3.2 ,7,323.36,https://cyccomputer.pe/case-sin-fuente/17024-case-cooler-master-masterbox-mb311l-argb-sin-fuente-vidrio-templado-black-usb-32-pnmcb-b311l-kgnn-s02.html
Lima,Jesús María,CyC,Case,-,All,-,CASE THERMALTAKE LEVEL 20 MT ARGB SIN FUENTE VIDRIO TEMPLADO BLACK USB 3.0 ,7,351.56,https://cyccomputer.pe/case-sin-fuente/14414-case-thermaltake-level-20-mt-argb-sin-fuente-vidrio-templado-black-usb-30-pnca-1m7-00m1wn-00.html
Lima,Jesús María,CyC,Case,-,All,-,CASE COOLER MASTER CM 590 III SIN FUENTE BLACK USB 3.0/USB 2.0 ,7,263.2,https://cyccomputer.pe/case-sin-fuente/14226-case-cooler-master-cm-590-iii-sin-fuente-black-usb-30usb-20-pnrc-593-kwn2.html
Lima,Jesús María,CyC,Case,-,All,-,CASE DEEPCOOL MATREXX 70 ADD-RGB 3F SIN FUENTE VIDRIO TEMPLADO USB 3.0/USB 2.0 ,7,500.08,https://cyccomputer.pe/case-sin-fuente/13907-case-deepcool-matrexx-70-add-rgb-3f-sin-fuente-vidrio-templado-usb-30usb-20-pndp-atx-matrexx70-bkg0p-3f.html
Lima,Jesús María,CyC,Case,-,All,-,CASE THERMALTAKE VERSA T35 RGB SIN FUENTE VIDRIO TEMPLADO USB 3.0/USB 2.0 ,6,259.44,https://cyccomputer.pe/case-sin-fuente/20496-case-thermaltake-versa-t35-rgb-sin-fuente-vidrio-templado-usb-30usb-20-pnca-1r7-00m1wn-00.html
Lima,Jesús María,CyC,Case,-,All,-,CASE THERMALTAKE S300 TG BLACK SIN FUENTE VIDRIO TEMPLADO USB 3.0/USB 2.0 ,6,315.84,https://cyccomputer.pe/case-sin-fuente/20287-case-thermaltake-s300-tg-black-sin-fuente-vidrio-templado-usb-30usb-20-pnca-1p5-00m1wn-00.html
Lima,Jesús María,CyC,Case,-,All,-,CASE CORSAIR ICUE 465X RGB WHITE SIN FUENTE VIDRIO TEMPLADO USB 3.1 ,6,556.48,https://cyccomputer.pe/case-sin-fuente/18587-case-corsair-icue-465x-rgb-white-sin-fuente-vidrio-templado-usb-31-pncc-9011189-ww.html
Lima,Jesús María,CyC,Case,-,All,-,CASE ANTRYX DESTROYER MESH BLACK ARGB SIN FUENTE VIDRIO TEMPLADO USB 3.0/USB 2.0 ,6,330.88,https://cyccomputer.pe/case-sin-fuente/18586-case-antryx-destroyer-mesh-black-argb-sin-fuente-vidrio-templado-usb-30usb-20-pnac-fx570km.html
Lima,Jesús María,CyC,Case,-,All,-,CASE COUGAR DARKBLANDER-G ARGB SIN FUENTE VIDRIO TEMPLADO USB 3.0 ,6,545.2,https://cyccomputer.pe/case-sin-fuente/16421-case-cougar-darkblander-g-argb-sin-fuente-vidrio-templado-usb-30-pn3858m300002.html
Lima,Jesús María,CyC,Case,-,All,-,CASE AEROCOOL MIRAGE G v2 ARGB SIN FUENTE VIDRIO TEMPLADO USB 3.0/USB 2.0 ,5,300.01,https://cyccomputer.pe/case-sin-fuente/21298-case-aerocool-mirage-g-v2-argb-sin-fuente-vidrio-templado-usb-30usb-20-pn4711099470402.html
Lima,Jesús María,CyC,Case,-,All,-,CASE ASUS ROG STRIX HELIOS GX601 RGB WHITE SIN FUENTE VIDRIO TEMPLADO USB 3.1 ,5,1410.0,https://cyccomputer.pe/case-sin-fuente/20972-case-asus-rog-strix-helios-gx601-rgb-white-sin-fuente-vidrio-templado-usb-31-pn90dc0023-b38000.html
Lima,Jesús María,CyC,Case,-,All,-,CASE BITFENIX NOVA MESH TG WHITE SIN FUENTE FANS ARGB VIDRIO TEMPLADO USB 3.0 ,5,349.68,https://cyccomputer.pe/case-sin-fuente/19838-case-bitfenix-nova-mesh-tg-white-sin-fuente-fans-argb-vidrio-templado-usb-30-pnbfc-nvm-300-wwgkw-4a.html
Lima,Jesús María,CyC,Case,-,All,-,CASE COOLER MASTER N300 SIN FUENTE BLACK USB 3.0/USB 2.0 ,5,255.68,https://cyccomputer.pe/case-sin-fuente/17449-case-cooler-master-n300-sin-fuente-black-usb-30usb-20-pnnse-300-kkn1.html
Lima,Jesús María,CyC,Laptop,-,-,-,"LAPTOP DYNABOOK TECRA A40-G CI3-10110U 14""/8GB/SSD 256GB/FREEDOS ESPAÑOL ",10,1917.68,https://cyccomputer.pe/ofertas-cc/19806-laptop-dynabook-tecra-a40-g-ci3-10110u-148gbssd-256gbfreedos-espanol-pnpmz21u-00p009.html
Lima,Jesús María,CyC,Laptop,-,-,-,COOLER MASTER NOTEPAL L2 LED BLUE COOLER PARA NOTEBOOK BLACK ,10,82.72,https://cyccomputer.pe/cooler-para-laptop/14178-cooler-master-notepal-l2-led-blue-cooler-para-notebook-black-pnmnw-swts-14fn-r1.html
Lima,Jesús María,CyC,Laptop,-,-,-,FORZA FNA-600C CARGADOR PARA LAPTOP USB TIPO C,10,63.92,https://cyccomputer.pe/seguridad-para-laptop/18575-forza-fna-600c-cargador-para-laptop-usb-tipo-c.html
Lima,Jesús María,CyC,Laptop,-,-,-,MEMORIA 64GB KINGSTON MICRO SD CANVAS SELECT PLUS ,10,28.2,https://cyccomputer.pe/memoria-micro-sd-/14738-memoria-64gb-kingston-micro-sd-canvas-select-plus-pnsdcs264gb.html
Lima,Jesús María,CyC,Laptop,-,-,-,MEMORIA MICRO SD 32GB KINGSTON CANVAS SELECT PLUS ,10,16.92,https://cyccomputer.pe/memoria-micro-sd-/14737-memoria-micro-sd-32gb-kingston-canvas-select-plus-pnsdcs232gb.html
Lima,Jesús María,CyC,Laptop,-,-,-,"LAPTOP HP 240 G7 INTEL CELERON N4020 14""/4GB/500 GB/W10 HOME ESPAÑOL ",10,1316.0,https://cyccomputer.pe/ofertas-cc/18802-laptop-hp-240-g7-intel-celeron-n4020-144gb500-gbw10-home-espanol-.html
Lima,Jesús María,CyC,Laptop,-,-,-,MEMORIA USB 32GB KINGSTON DATA TRAVELER EXODIA V 3.2 BLACK ,10,16.92,https://cyccomputer.pe/memoria-usb/17511-memoria-usb-32gb-kingston-data-traveler-exodia-v-32-black-pndtx32gb.html
Lima,Jesús María,CyC,Laptop,-,-,-,MEMORIA 1GB DDR2 KINGSTON KVR SODIMM BUS 800MHZ ,10,58.28,https://cyccomputer.pe/memoria-ddr2-laptop/651-memoria-1gb-ddr2-kingston-kvr-sodimm-bus-800mhz-pnkvr800d2s61g.html
Lima,Jesús María,CyC,Laptop,-,-,-,"LAPTOP HP 15-DW1024WM CI3-10110U 15.6""/4GB/SSD 128GB/ WIN 10H INGLES PLATINUM",10,2237.2,https://cyccomputer.pe/laptop-intel/18790-laptop-hp-15-dw1024wm-ci3-10110u-1564gbssd-128gb-win-10h-platinum.html
Lima,Jesús María,CyC,Laptop,-,-,-,FORZA FNA-790 CARGADOR UNIVERSAL DE CORRIENTE PORTATIL,10,41.36,https://cyccomputer.pe/seguridad-para-laptop/18576-forza-fna-790-cargador-universal-de-corriente-portatil-.html
Lima,Jesús María,CyC,Laptop,-,-,-,COOLER MASTER NOTEPAL X150R LED AZUL COOLER PARA LAPTOP ,10,172.96,https://cyccomputer.pe/cooler-para-laptop/16252-cooler-master-notepal-x150r-led-azul-cooler-para-laptop-pnmnx-swxb-10fn-r1.html
Lima,Jesús María,CyC,Laptop,-,-,-,"LAPTOP DELL VOSTRO 5402 CI7-1165G7 14""/8GB/SSD 256GB/WIND 10 PRO GRAY",10,3854.0,https://cyccomputer.pe/ofertas-cc/18797-laptop-dell-vostro-5402-ci7-1165g7-148gbssd-256gbwind-10-pro-gray-.html
Lima,Jesús María,CyC,Laptop,-,-,-,"DEEPCOOL U PAL BLACK 15.6"" COOLER PARA LAPTOP ",10,78.96,https://cyccomputer.pe/cooler-para-laptop/20462-deepcool-u-pal-black-156-cooler-para-laptop-pndp-n214a5-upal.html
Lima,Jesús María,CyC,Laptop,-,-,-,"DEEPCOOL N8 BLACK 17"" COOLER PARA LAPTOP ",10,114.68,https://cyccomputer.pe/cooler-para-laptop/20458-deepcool-n8-black-17-cooler-para-laptop-pndp-n24n-n8bk.html
Lima,Jesús María,CyC,Laptop,-,-,-,"C&C PROMO : LAPTOP HP 250 G7 NVIDIA MX110 CI5-1035 + MOUSE HP COMFORT GRIP WIRELESS + MOCHILA HP PRELUDE 15.6"" ",9,3117.04,https://cyccomputer.pe/ofertas-cc/20481-cc-promo-laptop-hp-250-g7-nvidia-mx110-ci5-1035-mouse-hp-comfort-grip-wireless-mochila-hp-prelude-156-ref5-45040.html
Lima,Jesús María,CyC,Laptop,-,-,-,"LAPTOP HP 245 G7 AMD RYZEN 5 3500U 14""/8GB/1TB/ FREEDOS",9,2252.24,https://cyccomputer.pe/laptop-amd/19906-laptop-hp-245-g7-amd-ryzen-5-3500u-148gb1tb-freedos-.html
Lima,Jesús María,CyC,Laptop,-,-,-,"LAPTOP ASUS EXPERTBOOK P2451FA-EK1441R CI5-10210U 14""/ 8GB/1TB/WIN 10 PRO STAR BLACK",9,3064.4,https://cyccomputer.pe/laptop-intel/18731-laptop-asus-expertbook-p2451fa-ek1441r-ci5-10210u-14-8gb1tbwin-10-pro-star-black-.html
Lima,Jesús María,CyC,Laptop,-,-,-,"LAPTOP ASUS EXPERTBOOK P2451FA-EK1442R CI7-10510U 14""/ 8GB/1TB/WIN 10 PRO STAR BLACK ",8,3854.0,https://cyccomputer.pe/ofertas-cc/18732-laptop-asus-expertbook-p2451fa-ek1442r-ci7-10510u-14-8gb1tbwin-10-pro-star-black-pn90nx02n1-m26100.html
Lima,Jesús María,CyC,Laptop,-,-,-,COOLER MASTER NOTEPAL ERGOSTAND LITE COOLER PARA NOTEBOOK ,8,124.08,https://cyccomputer.pe/cooler-para-laptop/6238-cooler-master-notepal-ergostand-lite-cooler-para-notebook-pnr9-nbs-eslk-gp.html
Lima,Jesús María,CyC,Laptop,-,-,-,DEEPCOOL MULTI CORE X6 4 FAN COOLER PARA LAPTOP ,7,92.12,https://cyccomputer.pe/cooler-para-laptop/20454-deepcool-multi-core-x6-4-fan-cooler-para-laptop-pndp-n422-mcx6.html
Lima,Jesús María,CyC,Laptop,-,-,-,"MOCHILA KLIP XTREME KNB-605 BLACK PARA LAPTOP 14.1""",7,94.0,https://cyccomputer.pe/mochila-para-laptop/14703-mochila-klip-xtreme-knb-605-black-para-laptop-141.html
Lima,Jesús María,CyC,Laptop,-,-,-,"DEEPCOOL N8 SILVER 17"" COOLER PARA LAPTOP ",6,114.68,https://cyccomputer.pe/cooler-para-laptop/20459-deepcool-n8-silver-17-cooler-para-laptop-pndp-n24n-n8sr.html
Lima,Jesús María,CyC,Laptop,-,-,-,"MOCHILA KLIP XTREME GALLANT GRAY PARA LAPTOP 14.1"" ",6,131.6,https://cyccomputer.pe/mochila-para-laptop/19904-mochila-klip-xtreme-gallant-gray-para-laptop-141-pnknb-581gr.html
Lima,Jesús María,CyC,Laptop,-,-,-,"LAPTOP DELL LATITUDE 3410 CI7-10510U 14""/8GB/SSD 256GB/W10 PRO",6,4132.24,https://cyccomputer.pe/ofertas-cc/18681-laptop-dell-latitude-3410-ci7-10210u-148gbssd-256gbw10-pro.html
Lima,Jesús María,CyC,Laptop,-,-,-,"LAPTOP MSI MODERN 15 A11SB NVIDIA MX450 2GB GDDR5/CI7-1165G7/15.6""/16GB/SSD 512GB/W10 HOME PLUS ODD CARBON GRAY",6,5515.92,https://cyccomputer.pe/ofertas-cc/17172-laptop-msi-modern-15-a11sb-nvidia-mx450-2gb-gddr5ci7-1165g715616gbssd-512gbw10-home-plus-odd-carbon-gray-.html
Lima,Jesús María,CyC,Laptop,-,-,-,MEMORIA 128GB KINGSTON MICRO SD CANVAS SELECT PLUS ,5,50.76,https://cyccomputer.pe/memoria-micro-sd-/14739-memoria-128gb-kingston-micro-sd-canvas-select-plus-pnsdcs2128gb.html
Cuzco,Urubamba,Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD ASROCK Z590 STEEL LEGEND, LGA 1200",14,900.14,https://www.sercoplus.com/socket-1200-/12335-mainboard-asrock-z590-steel-legend-lga.html
Cuzco,Urubamba,Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD MSI MAG B560 TOMAHAWK WIFI, LGA 1200",11,744.48,https://www.sercoplus.com/socket-1200-/12610-mainboard-msi-mag-b560-tomahawk-wifi-lg.html
Cuzco,Urubamba,Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD GIGABYTE Z590 VISION G, LGA 1200",9,1042.27,https://www.sercoplus.com/socket-1200-/13471-mainboard-gigabyte-z590-vision-g-lga-12.html
Cuzco,Urubamba,Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD ASROCK H570M PRO 4, LGA 1200",20,503.84,https://www.sercoplus.com/socket-1200-/12337-mainboard-asrock-h570-pro-4-lga-1200.html
Cuzco,Urubamba,Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD ASUS PRIME Z590-A, LGA 1200",20,1008.43,https://www.sercoplus.com/socket-1200-/12345-mainboard-asus-prime-z590-a-lga-1200.html
Cuzco,Urubamba,Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD MSI PRO B660M-G DDR4, LGA 1700",14,529.41,https://www.sercoplus.com/socket-1200-/13788-mainboard-msi-pro-b660m-g-ddr4-lga-1700.html
Cuzco,Urubamba,Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD ASROCK Z590 EXTREME, LGA 1200.",5,940.75,https://www.sercoplus.com/socket-1200-/12363-mainboard-asrock-z590-extreme-lga-1200.html
Cuzco,Urubamba,Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD GIGABYTE B560 AORUS PRO AX, WI-FI, LGA 1200",12,932.48,https://www.sercoplus.com/socket-1200-/12812-mainboard-gigabyte-b560-aorus-pro-ax-wi.html
Cuzco,Urubamba,Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD ASUS ROG STRIX B560-A GAMING WIFI, LGA 1200",11,782.08,https://www.sercoplus.com/socket-1200-/12551-mainboard-asus-rog-strix-b560-a-gaming-w.html
Cuzco,Urubamba,Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD ASUS ROG STRIX Z590-E GAMING WIFI, LGA 1200",6,1278.4,https://www.sercoplus.com/socket-1200-/12202-mainboard-asusrog-strix-z590-e-gaming-wi.html
Cuzco,Urubamba,Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD GIGABYTE H410M S2H V2, LGA 1200",20,315.84,https://www.sercoplus.com/socket-1200-/12592-mainboard-gigabyte-h410m-s2h-v2-lga-120.html
Cuzco,Urubamba,Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD MSI B560M-A PRO, LGA 1200",11,332.01,https://www.sercoplus.com/socket-1200-/13026-mainboard-msi-b560m-a-pro-lga-1200.html
Cuzco,Urubamba,Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD ASUS ROG STRIX B560-A GAMING WIFI, LGA 1200",11,782.08,https://www.sercoplus.com/socket-1200-/12551-mainboard-asus-rog-strix-b560-a-gaming-w.html
Cuzco,Urubamba,Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD ASUS ROG STRIX Z590-E GAMING WIFI, LGA 1200",6,1278.4,https://www.sercoplus.com/socket-1200-/12202-mainboard-asusrog-strix-z590-e-gaming-wi.html
Cuzco,Urubamba,Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD GIGABYTE H410M S2H V2, LGA 1200",20,315.84,https://www.sercoplus.com/socket-1200-/12592-mainboard-gigabyte-h410m-s2h-v2-lga-120.html
Cuzco,Urubamba,Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD MSI B560M-A PRO, LGA 1200",11,332.01,https://www.sercoplus.com/socket-1200-/13026-mainboard-msi-b560m-a-pro-lga-1200.html
Cuzco,Urubamba,Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD ASUS ROG MAXIMUS XIII HERO, WIFI, LGA 1200.",5,2045.44,https://www.sercoplus.com/socket-1200-/13115-mainboard-asus-rog-maximus-xiii-hero-wi.html
Cuzco,Urubamba,Sercoplus,MB,LGA1200,LGA1200,-,MAINBOARD MSI Z590-A PRO LGA 1200,6,651.98,https://www.sercoplus.com/socket-1200-/12305-mainboard-msi-z590-a-pro-lga-1200.html
Cuzco,Urubamba,Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD ASROCK Z590 STEEL LEGEND, LGA 1200",14,900.14,https://www.sercoplus.com/socket-1200-/12335-mainboard-asrock-z590-steel-legend-lga.html
Cuzco,Urubamba,Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD MSI MAG B560 TOMAHAWK WIFI, LGA 1200",11,744.48,https://www.sercoplus.com/socket-1200-/12610-mainboard-msi-mag-b560-tomahawk-wifi-lg.html
Cuzco,Urubamba,Sercoplus,MB,LGA1200,LGA1200,-,"MAINBOARD GIGABYTE Z590 VISION G, LGA 1200",9,1042.27,https://www.sercoplus.com/socket-1200-/13471-mainboard-gigabyte-z590-vision-g-lga-12.html
Cuzco,Urubamba,Sercoplus,MB,LGA1700-12,LGA1700,-,"MAINBOARD MSI MAG B660M MORTAR DDR4, LGA 1700",7,709.14,https://www.sercoplus.com/socket-1700/13753-mainboard-msi-mag-b660m-mortar-ddr4-lga.html
Cuzco,Urubamba,Sercoplus,MB,LGA1700-12,LGA1700,-,"MAINBOARD ASUS PRIME Z690-P WIFI D4, LGA 1700",13,1037.76,https://www.sercoplus.com/socket-1700/13345-mainboard-asus-prime-z690-p-wifi-d4-lga.html
Cuzco,Urubamba,Sercoplus,MB,LGA1700-12,LGA1700,-,"MAINBOARD ASUS PRIME H610M-K D4, LGA 170",20,424.5,https://www.sercoplus.com/socket-1700/13781-mainboard-asus-prime-h610m-k-d4-lga-170.html
Cuzco,Urubamba,Sercoplus,MB,LGA1700-12,LGA1700,-,MAINBOARD MSI MAG B660M MORTAR WIFI DDR4,17,752.0,https://www.sercoplus.com/socket-1700/13432-mainboard-msi-mag-b660m-mortar-wifi-ddr4.html
Cuzco,Urubamba,Sercoplus,MB,LGA1700-12,LGA1700,-,"MAINBOARD MSI PRO H610M-G DDR4, LGA 1700",20,409.46,https://www.sercoplus.com/socket-1700/13787-mainboard-msi-pro-h610m-g-ddr4-lga-1700.html
Cuzco,Urubamba,Sercoplus,MB,LGA1700-12,LGA1700,-,"MAINBOARD ASROCK H610M HDV/M.2, LGA 1700",9,413.6,https://www.sercoplus.com/socket-1700/13433-mainboard-asrock-h610m-hdv-m-2-lga-1700.html
Cuzco,Urubamba,Sercoplus,MB,LGA1700-12,LGA1700,-,"MAINBOARD ASUS PRIME Z690-A, LGA 1700",7,1293.44,https://www.sercoplus.com/socket-1700/13472-mainboard-asus-prime-z690-a-lga-1700.html
Cuzco,Urubamba,Sercoplus,MB,LGA1700-12,LGA1700,-,"MAINBOARD MSI MAG B660M MORTAR DDR4, LGA 1700",7,709.14,https://www.sercoplus.com/socket-1700/13753-mainboard-msi-mag-b660m-mortar-ddr4-lga.html
Cuzco,Urubamba,Sercoplus,MB,LGA1700-12,LGA1700,-,"MAINBOARD ASUS PRIME Z690-P WIFI D4, LGA 1700",13,1037.76,https://www.sercoplus.com/socket-1700/13345-mainboard-asus-prime-z690-p-wifi-d4-lga.html
Cuzco,Urubamba,Sercoplus,MB,LGA1700-12,LGA1700,-,"MAINBOARD ASUS PRIME H610M-K D4, LGA 170",20,424.5,https://www.sercoplus.com/socket-1700/13781-mainboard-asus-prime-h610m-k-d4-lga-170.html
Cuzco,Urubamba,Sercoplus,MB,LGA1700-12,LGA1700,-,MAINBOARD MSI MAG B660M MORTAR WIFI DDR4,17,752.0,https://www.sercoplus.com/socket-1700/13432-mainboard-msi-mag-b660m-mortar-wifi-ddr4.html
Cuzco,Urubamba,Sercoplus,MB,LGA1700-12,LGA1700,-,"MAINBOARD MSI PRO H610M-G DDR4, LGA 1700",20,409.46,https://www.sercoplus.com/socket-1700/13787-mainboard-msi-pro-h610m-g-ddr4-lga-1700.html
Cuzco,Urubamba,Sercoplus,MB,AM4,AM4,-,"MAINBOARD ASUS ROG STRIX B550-F GAMING WIFI II, AM4 AMD",11,1007.68,https://www.sercoplus.com/tarjeta-de-video/13646-mainboard-asus-rog-strix-b550-f-gaming-w.html
Cuzco,Urubamba,Sercoplus,MB,AM4,AM4,-,MAINBOARD GIGABYTE B450 AORUS ELITE V2 AM4 AMD,12,409.84,https://www.sercoplus.com/socket-amd-am4/12123-mainboard-gigabyte-b450-aorus-elite-v2-a.html
Cuzco,Urubamba,Sercoplus,MB,AM4,AM4,-,"MAINBOARD MSI A520M-PRO-VH, AM4 AMD",17,249.29,https://www.sercoplus.com/socket-amd-am4/13752-mainboard-msi-a520m-pro-vh-am4-amd.html
Cuzco,Urubamba,Sercoplus,MB,AM4,AM4,-,"MAINBOARD ASROCK A520M-HVS, AM4 AMD",20,285.76,https://www.sercoplus.com/socket-amd-am4/12369-mainboard-asrock-a520m-hvs-am4-amd.html
Cuzco,Urubamba,Sercoplus,MB,AM4,AM4,-,MAINBOARD GIGABYTE B550 AORUS PRO AM4 AMD,20,977.6,https://www.sercoplus.com/socket-amd-am4/11333-mainboard-gigabyte-b550-aorus-pro-am4-am.html
Cuzco,Urubamba,Sercoplus,MB,AM4,AM4,-,MAINBOARD GIGABYTE X570 UD AM4 AMD,10,654.24,https://www.sercoplus.com/socket-amd-am4/10550-mainboard-gigabyte-x570-ud-am4-amd.html
